page_id,page_title,view_count,protection_level,protection_expiry,page_length,page_id_scrapped,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
22427029,Andrey Manoylov,12266,unprotected,,2577,22427029,Fewer than 30 watchers,,1,203,28,0,0,4
22442123,MV British Prudence,9973,unprotected,,8569,22442123,Fewer than 30 watchers,,1,36,83,0,0,6
22451795,Achatnahalli,8073,unprotected,,6180,22451795,Fewer than 30 watchers,,0,13,27,0,0,7
22451971,Adavinagenahalli,4793,unprotected,,3300,22451971,Fewer than 30 watchers,,0,9,14,0,0,12
22452829,Hinterer Seelenkogel,7003,unprotected,,1275,22452829,Fewer than 30 watchers,,0,24,20,0,0,3
22457319,1977 Queen's Club Championships,12420,unprotected,,2520,22457319,Fewer than 30 watchers,,1,4,33,0,0,
22459028,Neoborocera,2745,unprotected,,1478,22459028,Fewer than 30 watchers,,1,1,12,0,0,5
22459111,Syrastrenoides,2014,unprotected,,1911,22459111,Fewer than 30 watchers,,1,1,12,0,0,4
22460118,1900 College Football All-America Team,12704,unprotected,,14841,22460118,Fewer than 30 watchers,,0,26,112,0,0,
22464977,Lectionary 59,6104,unprotected,,3283,22464977,Fewer than 30 watchers,,0,19,25,0,0,
22467831,"Zala, Cerknica",6778,unprotected,,4375,22467831,Fewer than 30 watchers,,0,21,18,0,0,6
22477351,BÃƒÂ¶le (PiteÃƒÂ¥ Municipality),5675,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22481125,"Orange Grove (Dalzell, South Carolina)",7232,unprotected,,2679,22481125,Fewer than 30 watchers,,1,30,28,0,0,6
22486409,Oligomerus,6315,unprotected,,3905,22486409,Fewer than 30 watchers,,0,18,19,0,0,7
22491030,Majewskia,2540,unprotected,,1274,22491030,Fewer than 30 watchers,,1,3,17,0,0,4
22498389,Herteliana,5362,unprotected,,1330,22498389,Fewer than 30 watchers,,0,10,20,0,0,4
22506023,Ripton MacPherson,3588,unprotected,,1182,22506023,Fewer than 30 watchers,,0,8,25,0,0,4
22507616,Westcombe Park Rugby Football Club,9498,unprotected,,48,51107024,Fewer than 30 watchers,,0,53,1,0,0,
22514340,Fami,18422,unprotected,,1770,22514340,Fewer than 30 watchers,,0,37,21,0,0,4
22538399,Taha Abdul-Basser,12463,unprotected,,10773,22538399,Fewer than 30 watchers,,1,57,62,0,0,13
22541305,David Amber,139449,unprotected,,4205,22541305,Fewer than 30 watchers,,1,544,98,0,0,6
22556204,SiÃ„â€¡evo Gorge,20870,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22560786,Dani Donadi,5801,unprotected,,1385,22560786,Fewer than 30 watchers,,0,21,34,0,0,10
22570293,Wellstead Estuary,4460,unprotected,,2158,22570293,Fewer than 30 watchers,,0,14,19,0,0,7
22600432,"Ostrander, California",5341,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22605411,Vlastimil KlÃƒÂ­ma,9013,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22618934,Lindsay Sparks,4120,unprotected,,4963,22618934,Fewer than 30 watchers,,1,13,21,0,0,6
22632131,Drexel University School of Public Health,18193,unprotected,,5774,22632131,Fewer than 30 watchers,,0,69,89,0,0,10
22639486,Mohra Ni Luni,4565,unprotected,,2013,22639486,Fewer than 30 watchers,,0,10,10,0,0,4
22643393,The Bluejackets,6227,unprotected,,1784,22643393,Fewer than 30 watchers,,1,11,19,0,0,10
22656880,Coloane Alto,15904,unprotected,,1180,22656880,Fewer than 30 watchers,,2,190,41,0,0,3
22698042,2000Ã¢â‚¬â€œ01 Vancouver Canucks season,14091,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22713281,Yara Amaral,13855,unprotected,,2699,22713281,Fewer than 30 watchers,,0,104,56,0,0,19
22727765,Ãƒâ€¦sbro,7226,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22749997,Yeah Yeah (Sabrina song),14600,unprotected,,3740,22749997,Fewer than 30 watchers,,0,61,56,0,0,6
22761886,Vachendorf (Prien am Chiemsee),7557,unprotected,,1107,22761886,Fewer than 30 watchers,,0,11,13,0,0,3
22767987,"Clint, California",11857,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22769623,Your Song: Boystown,5760,unprotected,,58,51026530,Fewer than 30 watchers,,0,23,1,0,0,
22787622,Chemotactic drug-targeting,5499,unprotected,,1665,22787622,Fewer than 30 watchers,,0,8,17,0,0,
22798592,Michael Good (footballer),4936,unprotected,,4382,22798592,Fewer than 30 watchers,,1,8,24,0,0,6
22809939,NS Timetable 2010,4189,unprotected,,4722,22809939,Fewer than 30 watchers,,0,13,14,0,0,2
22811355,Indian Creek Village,2472,unprotected,,116,22811355,Fewer than 30 watchers,,0,1,6,0,0,
22813268,Amanda McGrory,18616,unprotected,,8796,22813268,Fewer than 30 watchers,,1,650,81,1,1,5
22813979,Steelhead (disambiguation),28225,unprotected,,638,22813979,Fewer than 30 watchers,,0,37,12,0,0,
22820661,Alfort,4518,unprotected,,537,22820661,Fewer than 30 watchers,,1,16,8,0,0,
22825924,George Koller,15346,unprotected,,3533,22825924,Fewer than 30 watchers,,1,55,107,0,0,12
22832351,Orbiting Vehicle,10184,unprotected,,23929,22832351,Fewer than 30 watchers,,1,80,192,4,1,3
22834861,Alloscelus,3815,unprotected,,1177,22834861,Fewer than 30 watchers,,0,5,11,0,0,5
22835628,Leszek JamroziÃ…â€žski,3138,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
22836206,Gymnopleurus,6564,unprotected,,5979,22836206,Fewer than 30 watchers,,0,61,28,0,0,5
22836451,Sopwith Grasshopper,14292,unprotected,,2955,22836451,Fewer than 30 watchers,,0,88,22,0,0,
22848479,Torredembarra,37964,unprotected,,4222,22848479,Fewer than 30 watchers,,1,388,65,0,0,9
22875818,Fire Was Born,8035,unprotected,,2100,22875818,Fewer than 30 watchers,,1,20,28,0,0,7
22878063,Christmas Mountains (Texas),17456,unprotected,,3808,22878063,Fewer than 30 watchers,,0,114,31,0,0,
22879096,Signal Mountain (Alberta),6341,unprotected,,1093,22879096,Fewer than 30 watchers,,0,29,9,1,1,2
22880022,Biathlon at the 2010 Winter Paralympics,6828,unprotected,,7956,22880022,Fewer than 30 watchers,,0,49,86,0,0,
22898725,Tsuen Wan Plaza,25501,unprotected,,4573,22898725,Fewer than 30 watchers,,0,145,54,1,1,11
22906178,Elizabeth Kuti,8010,unprotected,,4224,22906178,Fewer than 30 watchers,,1,20,54,1,1,9
22909388,Cleora,16664,unprotected,,5099,22909388,Fewer than 30 watchers,,6,62,37,0,0,4
22912919,Ryan Brookfield,3688,unprotected,,4342,22912919,Fewer than 30 watchers,,0,23,30,0,0,5
22915386,National Seismological Service,11461,unprotected,,3148,22915386,Fewer than 30 watchers,,3,28,18,0,0,5
22928846,ERG Mobile,10887,unprotected,,913,22928846,Fewer than 30 watchers,,0,27,15,0,0,4
22932162,Lowndes Grove,33949,unprotected,,9191,22932162,Fewer than 30 watchers,,0,2089,55,0,0,9
22933513,Route nationale 149,5833,unprotected,,2066,22933513,Fewer than 30 watchers,,0,10,29,0,0,4
22942375,Oncophyllum,4196,unprotected,,3301,22942375,Fewer than 30 watchers,,0,6,28,0,0,5
22945689,"Bereke, Kazakhstan",6037,unprotected,,3339,22945689,Fewer than 30 watchers,,0,17,14,0,0,5
22947828,Dera Sach Khand,56904,unprotected,,28855,22947828,Fewer than 30 watchers,,2,638,235,0,0,10
22966321,Bigyra,22572,unprotected,,2139,22966321,Fewer than 30 watchers,,0,93,32,0,0,5
22989599,Kempf,12456,unprotected,,456,22989599,Fewer than 30 watchers,,2,102,20,2,1,
22994239,List of songs recorded by Kasabian,43268,unprotected,,8990,22994239,Fewer than 30 watchers,,3,249,83,0,0,2
23007585,Fausta of Sirmium,8843,unprotected,,1228,23007585,Fewer than 30 watchers,,0,47,23,1,1,
23010508,List of Kentucky Wildcats men's basketball head coaches,268784,unprotected,,4846,23010508,Fewer than 30 watchers,,0,954,87,1,1,2
23030371,CelebriDucks,9020,unprotected,,5561,23030371,Fewer than 30 watchers,,0,26,45,0,0,4
23031315,"National Register of Historic Places listings in Potter County, South Dakota",4005,unprotected,,4282,23031315,Fewer than 30 watchers,,1,16,15,0,0,
23057178,"Barnes Settlement, California",11493,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23066195,Claude Mangin,3442,unprotected,,1775,23066195,Fewer than 30 watchers,,0,5,13,1,1,7
23075690,WHCK,5910,unprotected,,232,23075690,Fewer than 30 watchers,,0,41,6,0,0,
23093273,Walter Balcanquhall,9368,unprotected,,4496,23093273,Fewer than 30 watchers,,4,25,42,0,0,13
23096872,Popular Songs (Yo La Tengo album),39691,unprotected,,9884,23096872,Fewer than 30 watchers,,1,455,120,1,1,10
23103875,Sebastian Petrycy,13804,unprotected,,5032,23103875,Fewer than 30 watchers,,0,71,45,0,0,11
23108690,Southern Foundries (1926) Ltd v Shirlaw,45380,unprotected,,17293,23108690,Fewer than 30 watchers,,3,203,30,1,1,
23111904,List of banks in Morocco,102513,unprotected,,2594,23111904,Fewer than 30 watchers,,0,1133,31,0,0,2
23124045,"National Register of Historic Places listings in Henry County, Indiana",14281,unprotected,,8865,23124045,Fewer than 30 watchers,,1,59,38,0,0,
23136052,University of Mississippi Museum,11319,unprotected,,3655,23136052,Fewer than 30 watchers,,0,67,33,1,1,9
23140186,Len Toyne,6334,unprotected,,3632,23140186,Fewer than 30 watchers,,0,14,32,0,0,8
23144000,Arkansas Highway 119,5854,unprotected,,10051,23144000,Fewer than 30 watchers,,4,16,22,0,0,4
23153911,List of schools in Sefton,27449,unprotected,,5814,23153911,Fewer than 30 watchers,,0,126,66,0,0,2
23177752,SeÃƒÂ¡nie Duggan,10006,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23183049,Zesch's Militia Battery Kansas Light Artillery,2683,unprotected,,50,57464959,Fewer than 30 watchers,,0,2,1,0,0,
23188100,Zone Usage Measurement,7203,unprotected,,1929,23188100,Fewer than 30 watchers,,1,26,19,0,0,2
23198334,Environmental disease,272586,unprotected,,12674,23198334,Fewer than 30 watchers,,2,2206,147,0,0,4
23203830,Echeveria elegans,143909,unprotected,,2795,23203830,Fewer than 30 watchers,,1,1739,50,0,0,5
23204469,Joongdong High School,27763,unprotected,,2639,23204469,Fewer than 30 watchers,,0,963,82,1,1,7
23207693,Roger d'Abetot,9575,unprotected,,4001,23207693,Fewer than 30 watchers,,0,59,36,0,0,7
23214978,Kingsley Holgate,44121,unprotected,,5171,23214978,Fewer than 30 watchers,,0,247,68,0,0,16
23220484,Zikhron Moshe,20758,unprotected,,2545,23220484,Fewer than 30 watchers,,1,117,76,0,0,4
23242663,Jan Liberda,17078,unprotected,,3134,23242663,Fewer than 30 watchers,,0,105,42,0,0,4
23245494,Michael Annals,6357,unprotected,,3459,23245494,Fewer than 30 watchers,,1,11,24,0,0,10
23248973,Xerochloa,6393,unprotected,,2287,23248973,Fewer than 30 watchers,,1,21,19,0,0,7
23251834,Fata Morgana (Sanctuary),17194,unprotected,,11814,23251834,Fewer than 30 watchers,,0,67,59,0,0,9
23256473,"George Kerr (American football, born 1894)",5804,unprotected,,1714,23256473,Fewer than 30 watchers,,1,9,28,0,0,5
23263286,Dim (album),42545,unprotected,,4682,23263286,Fewer than 30 watchers,,0,267,108,0,0,6
23264187,Cappelen Damm,24621,unprotected,,1110,23264187,Fewer than 30 watchers,,1,81,17,0,0,9
23271924,Ranavalona,4916,unprotected,,513,23271924,Fewer than 30 watchers,,1,38,10,1,1,
23279734,Doug Menuez,10106,unprotected,,9151,23279734,Fewer than 30 watchers,,1,34,143,0,0,11
23300244,Lionel S. Reiss,14703,unprotected,,4533,23300244,Fewer than 30 watchers,,0,162,93,0,0,15
23305391,Pomos,22116,unprotected,,3497,23305391,Fewer than 30 watchers,,0,275,16,0,0,5
23309957,Spion Kop Battlefield Memorials,13366,unprotected,,3716,23309957,Fewer than 30 watchers,,1,106,20,0,0,2
23315420,Edward Campbell,8544,unprotected,,1226,23315420,Fewer than 30 watchers,,2,69,27,0,0,
23324417,The Voyage that Shook the World,13802,unprotected,,20354,23324417,Fewer than 30 watchers,,3,61,180,0,0,9
23335011,The Mumbai Xpress,4988,unprotected,,226,23335011,Fewer than 30 watchers,,0,10,39,0,0,3
23337912,Sweden national football team 1997,4615,unprotected,,65,23337912,Fewer than 30 watchers,,0,2,23,0,0,
23340206,Conditions (album),101874,unprotected,,16276,23340206,Fewer than 30 watchers,,2,783,234,0,0,17
23374427,Truth In Aging,9659,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23388566,Alyaksandr Hawrushka,5052,unprotected,,2500,23388566,Fewer than 30 watchers,,3,6,64,0,0,5
23424557,Henry Byron McCulloch,7123,unprotected,,2826,23424557,Fewer than 30 watchers,,1,11,17,0,0,4
23430330,Virtual minefield,4386,unprotected,,2340,23430330,Fewer than 30 watchers,,0,15,17,0,0,
23436399,JNR Class EF65,43616,unprotected,,15856,23436399,Fewer than 30 watchers,,2,461,75,0,0,11
23437775,Arturo Alfandari,9242,unprotected,,4020,23437775,Fewer than 30 watchers,,0,33,63,0,0,10
23460765,Bill Godbout,43188,unprotected,,6620,23460765,Fewer than 30 watchers,,3,189,74,0,0,4
23462281,"Round Hill, Alberta",14094,unprotected,,7002,23462281,Fewer than 30 watchers,,2,78,30,1,1,4
23477186,Dorstenia milaneziana,4573,unprotected,,1125,23477186,Fewer than 30 watchers,,0,7,13,0,0,4
23481226,Emery Secondary School,20619,unprotected,,5294,23481226,Fewer than 30 watchers,,3,122,91,0,0,9
23499440,Lianghusuchus,3591,unprotected,,1182,23499440,Fewer than 30 watchers,,0,7,12,0,0,4
23514585,Anton Peterlin (soccer),28544,unprotected,,14752,23514585,Fewer than 30 watchers,,1,154,295,0,0,6
23516058,My True Story,24397,unprotected,,1411,23516058,Fewer than 30 watchers,,0,242,28,0,0,5
23522221,Tielen Castle,7772,unprotected,,695,23522221,Fewer than 30 watchers,,2,27,10,0,0,2
23523271,Sinclairsholm Castle,7842,unprotected,,2634,23523271,Fewer than 30 watchers,,0,50,16,0,0,2
23523304,Smedstorp Castle,7906,unprotected,,3077,23523304,Fewer than 30 watchers,,0,34,22,0,0,2
23526853,Smashes and Trashes,42015,unprotected,,3959,23526853,Fewer than 30 watchers,,6,333,85,0,0,9
23527628,Mecaya River,3470,unprotected,,635,23527628,Fewer than 30 watchers,,0,9,6,0,0,3
23527949,Kutari River,5304,unprotected,,3905,23527949,Fewer than 30 watchers,,0,29,19,0,0,4
23531245,MulchÃƒÂ©n River,4288,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23532059,Shahin,121086,unprotected,,8136,23532059,Fewer than 30 watchers,,8,1251,335,2,2,
23532604,TacuarÃƒÂ­ River,5909,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23544720,Hongluo Temple,17942,unprotected,,1423,23544720,Fewer than 30 watchers,,0,71,22,0,0,2
23557362,Hapuku River,8480,unprotected,,74,64648113,Fewer than 30 watchers,,0,3,1,0,0,
23560824,JoÃƒÂ£o do Amaral Gurgel,17279,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23568265,Liam Fairhurst,14188,unprotected,,2817,23568265,Fewer than 30 watchers,,0,45,37,0,0,4
23573156,TÃ…â„¢ebonÃƒÂ­n,6044,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23574596,In the Springtime of the Year,14242,unprotected,,1971,23574596,Fewer than 30 watchers,,0,57,30,0,0,4
23579772,Japanese destroyer Kaede (1944),11583,unprotected,,10031,23579772,Fewer than 30 watchers,,2,68,73,0,0,4
23584409,Dingman River,4354,unprotected,,1788,23584409,Fewer than 30 watchers,,0,4,17,0,0,4
23586522,Ã…Â tÃ„â€ºtkovice,5986,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23588089,Marsh River (Maine),7617,unprotected,,1657,23588089,Fewer than 30 watchers,,0,15,17,0,0,4
23595126,Emergency Committee in Aid of Displaced Foreign Scholars,9056,unprotected,,5162,23595126,Fewer than 30 watchers,,0,39,26,0,0,2
23600845,Dedicated to Lee Wiley,5500,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23602075,ZAM-1,6588,unprotected,,1877,23602075,Fewer than 30 watchers,,4,16,30,0,0,4
23611604,Drymoptila,2649,unprotected,,965,23611604,Fewer than 30 watchers,,0,1,12,0,0,4
23617167,Katie Stelmanis,80572,unprotected,,7397,23617167,Fewer than 30 watchers,,0,650,156,1,1,8
23617775,Persistent poverty county,29521,unprotected,,2792,23617775,Fewer than 30 watchers,,3,312,16,0,0,
23621685,Eurhinosea,4346,unprotected,,1699,23621685,Fewer than 30 watchers,,1,13,21,0,0,5
23621989,Herochroma,5580,unprotected,,4361,23621989,Fewer than 30 watchers,,3,14,33,0,0,5
23625423,BÃ…â„¢ezina (JiÃ„ÂÃƒÂ­n District),5099,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23626403,Ã…Â½Ã„ÂÃƒÂ¡r nad MetujÃƒÂ­,5135,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23629003,KaceÃ…â„¢ov (Sokolov District),7310,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23629426,KCCC-LP,7801,unprotected,,2019,23629426,Fewer than 30 watchers,,1,29,33,0,0,5
23634620,Pee-Wee Harris,20622,unprotected,,8495,23634620,Fewer than 30 watchers,,2,158,119,0,0,2
23634786,Elaphrus cupreus,7029,unprotected,,1577,23634786,Fewer than 30 watchers,,0,25,23,0,0,5
23643060,P.O. Sukhoy Homiel State Technical University,6561,unprotected,,62,23643060,Fewer than 30 watchers,,0,1,24,0,0,
23661547,Lemurodendron,5165,unprotected,,1040,23661547,Fewer than 30 watchers,,0,15,11,0,0,4
23662414,Urban Waste Water Treatment Directive,52176,unprotected,,10820,23662414,Fewer than 30 watchers,,3,189,48,0,0,5
23671344,SS Cardena,12848,unprotected,,15820,23671344,Fewer than 30 watchers,,2,51,117,0,0,
23675289,Group of Two,221172,unprotected,,8243,23675289,48,9,1,1990,129,0,0,5
23678472,Chandler (surname),51068,unprotected,,16670,23678472,Fewer than 30 watchers,,1,850,129,4,4,
23684693,RÃƒÂµuge Parish,20815,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23686602,1970 Scottish Cup Final,24094,unprotected,,4895,23686602,Fewer than 30 watchers,,0,204,39,0,0,5
23689366,Melis van de Groep,5170,unprotected,,1294,23689366,Fewer than 30 watchers,,0,10,35,0,0,4
23691040,Man from Cheyenne,14077,unprotected,,2311,23691040,Fewer than 30 watchers,,1,90,27,0,0,4
23691162,Dolby 3D,95361,unprotected,,3401,23691162,48,8,1,395,127,0,0,2
23692384,Harald Stormoen (footballer),3391,unprotected,,3114,23692384,Fewer than 30 watchers,,0,5,33,0,0,6
23707385,Economy of Kiribati,47688,unprotected,,16333,23707385,Fewer than 30 watchers,,2,505,114,0,0,5
23718001,BundesstraÃƒÅ¸e 4,15295,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23718119,Maud de Boer-Buquicchio,27256,unprotected,,10192,23718119,Fewer than 30 watchers,,0,130,77,1,1,17
23720948,George Boyle Hanna,5322,unprotected,,64,57075809,Fewer than 30 watchers,,0,10,2,0,0,
23744269,CMLL Arena Coliseo Tag Team Championship,26067,unprotected,,40471,23744269,Fewer than 30 watchers,,3,158,147,0,0,7
23745274,Fothergilla gardenii,26629,unprotected,,4573,23745274,Fewer than 30 watchers,,1,194,19,0,0,5
23749279,Albert Cricket Ground,21576,unprotected,,9539,23749279,Fewer than 30 watchers,,4,79,42,0,0,5
23749955,Barbers Bridge railway station,8838,unprotected,,3029,23749955,Fewer than 30 watchers,,1,44,33,1,1,8
23755814,Demro TAC-1,32491,unprotected,,3924,23755814,Fewer than 30 watchers,,10,289,40,2,2,2
23759625,House Broken (2009 film),87192,unprotected,,3130,23759625,Fewer than 30 watchers,,0,936,60,0,0,6
23762586,Unisys OS 2200 communications,6512,unprotected,,4393,23762586,Fewer than 30 watchers,,1,10,10,0,0,
23764703,"Sir George Abercromby, 8th Baronet",14324,unprotected,,5448,23764703,Fewer than 30 watchers,,1,43,38,0,0,
23769638,Frederick Donald MacKenzie,4373,unprotected,,2811,23769638,Fewer than 30 watchers,,1,4,25,0,0,3
23771316,Sistla,3725,unprotected,,70,23771316,Fewer than 30 watchers,,0,5,20,0,0,2
23779223,Buzzer Beat,100906,unprotected,,3303,23779223,Fewer than 30 watchers,,0,576,51,0,0,3
23783032,Tiberius Julius Sauromates III,11347,unprotected,,2458,23783032,Fewer than 30 watchers,,1,43,25,0,0,3
23802865,Secret Green,9262,unprotected,,2111,23802865,Fewer than 30 watchers,,0,29,56,0,0,6
23813029,DikilitaÃ…Å¸,5982,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23817012,2009Ã¢â‚¬â€œ10 Oklahoma State Cowgirls basketball team,8061,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23826618,Center (PAT station),3697,unprotected,,45,57285164,Fewer than 30 watchers,,0,4,2,0,0,
23828831,Snow's BBQ,143483,unprotected,,5112,23828831,Fewer than 30 watchers,,3,1655,69,0,0,4
23834531,David Hogan,13990,unprotected,,492,23834531,Fewer than 30 watchers,,2,50,23,0,0,
23845291,List of cruisers of Italy,69542,unprotected,,9376,23845291,Fewer than 30 watchers,,2,1341,76,2,1,3
23859577,Jakubovice (Ã…Â umperk District),5490,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
23862478,Madurai-North taluk,15900,unprotected,,1007,23862478,Fewer than 30 watchers,,2,284,22,0,0,3
23872622,"West Alden, New York",9268,unprotected,,438,23872622,Fewer than 30 watchers,,0,7,10,0,0,2
23876064,Associate Director of National Intelligence and Chief Information Officer,28771,unprotected,,7013,23876064,Fewer than 30 watchers,,2,100,27,1,1,
23881174,2010 in Irish music,18790,unprotected,,111413,23881174,Fewer than 30 watchers,,0,66,310,0,0,12
23904795,Twenty Four Seven (film),106699,unprotected,,3623,23904795,Fewer than 30 watchers,,1,1136,69,0,0,6
23906575,BDPC,92527,unprotected,,5705,23906575,Fewer than 30 watchers,,3,778,323,0,0,5
23911190,Fatai Atere,15990,unprotected,,3111,23911190,Fewer than 30 watchers,,0,176,49,0,0,7
23911534,Brasswind,16041,unprotected,,2858,23911534,Fewer than 30 watchers,,0,55,14,0,0,7
23922733,John Taintor Foote,11055,unprotected,,2618,23922733,Fewer than 30 watchers,,0,115,71,0,0,13
23924915,Pirapozinho River,4106,unprotected,,800,23924915,Fewer than 30 watchers,,0,2,9,0,0,2
23927334,Dead to Rights (Game Boy Advance),16027,unprotected,,2219,23927334,Fewer than 30 watchers,,0,119,38,0,0,4
23928414,Ad Dahrah,4657,unprotected,,215,23928414,Fewer than 30 watchers,,0,7,19,0,0,7
23930955,Minuscule 488,4556,unprotected,,7472,23930955,Fewer than 30 watchers,,0,10,47,0,0,
