Confucianism,5535451,,2021-08-19T13:19:54.245635
Confucius,7647913,,2021-08-19T13:19:54.323357
Congruence (geometry),1621360,,2021-08-19T13:19:54.386712
Conic section,1656350,,2021-08-19T13:19:54.442797
Connecticut Compromise,2265301,,2021-08-19T13:19:54.504706
Conor McGregor,45617547,,2021-08-19T13:19:54.560092
Consensual BDSM,5859,,2021-08-19T13:19:54.611862
Consensual S%2FM,1589,,2021-08-19T13:19:54.665717
Consensual violence,1642,,2021-08-19T13:19:54.717505
Consent (BDSM),242163,,2021-08-19T13:19:54.768252
Conservation,541074,,2021-08-19T13:19:54.826832
Conservative Party (UK),8640010,,2021-08-19T13:19:54.881353
Consol Energy Center,219824,,2021-08-19T13:19:54.929395
Consolidated B-24 Liberator,2565211,,2021-08-19T13:19:54.985891
Conspiracy theories about Adolf Hitler's death,2419093,,2021-08-19T13:19:55.058256
Conspiracy theory,5793282,,2021-08-19T13:19:55.116773
Constantin Stanislavski,184115,,2021-08-19T13:19:55.164030
Constantine Sneed House,9826,,2021-08-19T13:19:55.221108
Constipation,3472622,,2021-08-19T13:19:55.280512
Constitution,4585908,,2021-08-19T13:19:55.349682
Constitution Party (United States),2085035,,2021-08-19T13:19:55.420296
Constitution of India,13492363,,2021-08-19T13:19:55.485186
Constitution of the United States,4143586,,2021-08-19T13:19:55.596394
Constitutional challenges to the Affordable Care Act,24016,,2021-08-19T13:19:55.647329
Constitutional challenges to the Patient Protection and Affordable Care Act,145598,,2021-08-19T13:19:55.704008
Content marketing,1350532,,2021-08-19T13:19:55.767036
Continental Asian influence on Japanese culture,584,,2021-08-19T13:19:55.818934
Control of chaos,73578,,2021-08-19T13:19:55.874121
Controversial Reddit communities,3025843,,2021-08-19T13:19:55.937669
Controversies surrounding Robert Falcon Scott,66231,,2021-08-19T13:19:55.995420
Cookie,2298565,,2021-08-19T13:19:56.050368
Cool,287180,,2021-08-19T13:19:56.114585
Cool (aesthetic),512145,,2021-08-19T13:19:56.166889
Coop & Cami Ask the World,483271,,2021-08-19T13:19:56.222808
Copper,8284127,,2021-08-19T13:19:56.291375
Coprophilia,3039151,,2021-08-19T13:19:56.344625
Cops (1989 TV series),44032,,2021-08-19T13:19:56.396854
Copts,2021767,,2021-08-19T13:19:56.445703
Copyright,7009383,,2021-08-19T13:19:56.511598
Coral Princess,164453,,2021-08-19T13:19:56.569901
Coral reef,3573961,,2021-08-19T13:19:56.643687
Corbin Bleu discography,19222,,2021-08-19T13:19:56.692389
Cori Bush,883980,,2021-08-19T13:19:56.742568
Cork hat,233478,,2021-08-19T13:19:56.800375
Corneliu Chisu,26864,,2021-08-19T13:19:56.848976
Corneliu Zelea Codreanu,608002,,2021-08-19T13:19:56.921552
Cornelius Vanderbilt,4320114,,2021-08-19T13:19:56.984736
Cornell Haynes Jr,1842,,2021-08-19T13:19:57.036336
"""Polish death camp"" controversy",407727,,2021-08-19T13:19:57.089695
'Azza,43094,,2021-08-19T13:19:57.151339
1929 Hebron massacre,402155,,2021-08-19T13:19:57.212179
1936-1939 Arab revolt in Palestine,7182,,2021-08-19T13:19:57.268740
1936-39 Arab revolt in Palestine,5683,,2021-08-19T13:19:57.322578
1947-49 Palestine war,2328,,2021-08-19T13:19:57.371736
1947 Jammu massacres,319698,,2021-08-19T13:19:57.427931
1947-1948 Civil War in Mandatory Palestine,19062,,2021-08-19T13:19:57.481832
1947-1949 Palestine war,1043,,2021-08-19T13:19:57.526297
1947-48 Civil War in Mandatory Palestine,9691,,2021-08-19T13:19:57.582238
1948 Arab-Israeli War,295387,,2021-08-19T13:19:57.640746
1948 Palestine war,588936,,2021-08-19T13:19:57.696154
1948 Palestinian exodus,1397589,,2021-08-19T13:19:57.749812
1948 Palestinian exodus from Lydda and Ramle,153017,,2021-08-19T13:19:57.820934
1948 Palestinian expulsion from Lydda and Ramle,693,,2021-08-19T13:19:57.865586
1949 Armistice Agreements,438661,,2021-08-19T13:19:57.918825
1950-1951 Baghdad bombings,3079,,2021-08-19T13:19:57.986621
1950-51 Baghdad bombings,769,,2021-08-19T13:19:58.041827
1952 raid on Beit Jala,5428,,2021-08-19T13:19:58.091540
1967 Oil Embargo,107138,,2021-08-19T13:19:58.151456
1967 Palestinian exodus,75466,,2021-08-19T13:19:58.201506
1972 Israeli Bangkok Embassy hostage crisis,22055,,2021-08-19T13:19:58.261764
1973 Israeli raid on Lebanon,306947,,2021-08-19T13:19:58.339289
1973 oil crisis,3354167,,2021-08-19T13:19:58.415312
1978 South Lebanon conflict,234093,,2021-08-19T13:19:58.473919
1979 Nahariya attack,77791,,2021-08-19T13:19:58.532946
1982 Lebanon War,1555015,,2021-08-19T13:19:58.580148
1985 Rome and Vienna airport attacks,101275,,2021-08-19T13:19:58.632547
1990 Temple Mount riots,57659,,2021-08-19T13:19:58.686432
1991 Iraqi rocket attacks on Israel,16270,,2021-08-19T13:19:58.741604
1992 Israeli legislative election,72697,,2021-08-19T13:19:58.789334
1992 attack on Israeli embassy in Buenos Aires,122245,,2021-08-19T13:19:58.837495
1994 London Israeli Embassy bombing,33299,,2021-08-19T13:19:58.898136
1997 Mahane Yehuda Market bombings,21923,,2021-08-19T13:19:58.944800
2000 Camp David Summit,467192,,2021-08-19T13:19:59.006494
2000 Ramallah lynching,214275,,2021-08-19T13:19:59.062653
2000-06 Shebaa Farms conflict,201,,2021-08-19T13:19:59.119204
2000-2006 Shebaa Farms conflict,6003,,2021-08-19T13:19:59.182991
2001 HaSharon Mall suicide bombing,22176,,2021-08-19T13:19:59.236416
2001 Immanuel bus attack,13232,,2021-08-19T13:19:59.295269
2001 Netanya bombing,15772,,2021-08-19T13:19:59.345128
2002 Immanuel bus attack,11873,,2021-08-19T13:19:59.393333
2002 Rishon LeZion bombing,18722,,2021-08-19T13:19:59.455786
2003 French Hill suicide bombings,11353,,2021-08-19T13:19:59.515540
2003 Route 60 Hamas ambush,12926,,2021-08-19T13:19:59.593345
2004 Ashdod Port bombings,21564,,2021-08-19T13:19:59.641838
2004 Erez Crossing bombing,14481,,2021-08-19T13:19:59.700292
2004 Israeli operation in Rafah,6316,,2021-08-19T13:19:59.742976
2004 Israeli operation in the northern Gaza Strip,5264,,2021-08-19T13:19:59.795130
2004 Sinai bombings,63252,,2021-08-19T13:19:59.849727
2006 Gaza cross-border raid,43253,,2021-08-19T13:19:59.896896
2006 Hezbollah cross-border raid,105095,,2021-08-19T13:19:59.946536
2006 Israeli operation in Beit Hanoun,3654,,2021-08-19T13:19:59.993897
2006 Lebanon War,2028915,,2021-08-19T13:20:00.051630
2006 Qana airstrike,23356,,2021-08-19T13:20:00.099679
2008 Dimona suicide bombing,20392,,2021-08-19T13:20:00.153039
2008 Israeli operation in the Gaza Strip,5560,,2021-08-19T13:20:00.209731
2008 Israel-Hamas ceasefire,2930,,2021-08-19T13:20:00.261151
2008 Jerusalem bulldozer attack,128121,,2021-08-19T13:20:00.321639
2009 Arab Capital of Culture,32356,,2021-08-19T13:20:00.379250
2009 Hamas political violence in Gaza,24924,,2021-08-19T13:20:00.436195
2010 Israel-Lebanon border clash,608,,2021-08-19T13:20:00.493742
2010 Palestinian militancy campaign,45140,,2021-08-19T13:20:00.545446
2010 Tapuah Junction stabbing,8019,,2021-08-19T13:20:00.604336
2010-11 Israeli-Palestinian peace talks,230,,2021-08-19T13:20:00.653280
2010-2011 Israeli-Palestinian peace talks,129,,2021-08-19T13:20:00.709260
2011 Jerusalem bus stop bombing,17571,,2021-08-19T13:20:00.764653
2011 Tel Aviv nightclub attack,34639,,2021-08-19T13:20:00.818477
2011 southern Israel cross-border attacks,85379,,2021-08-19T13:20:00.872198
2012 Burgas bus bombing,154189,,2021-08-19T13:20:00.918625
2012 Israeli operation in the Gaza Strip,41824,,2021-08-19T13:20:00.974979
2013-14 Israeli-Palestinian peace talks,249,,2021-08-19T13:20:01.023027
2013-2014 Israeli-Palestinian peace talks,215,,2021-08-19T13:20:01.075877
2014 Alon Shvut stabbing attack,22484,,2021-08-19T13:20:01.134419
2014 Gaza War,234813,,2021-08-19T13:20:01.179917
2014 Gaza war beach bombing incidents,39514,,2021-08-19T13:20:01.233622
2014 Israeli shelling of UNRWA Gaza shelters,52838,,2021-08-19T13:20:01.290983
2014 Israel-Gaza conflict,43657,,2021-08-19T13:20:01.347837
2014 Israel-Gaza conflict in video games,242,,2021-08-19T13:20:01.391687
2014 Jerusalem tractor attack,34507,,2021-08-19T13:20:01.450302
2014 Jerusalem unrest,53147,,2021-08-19T13:20:01.505981
2014 kidnapping and murder of Israeli teenagers,461209,,2021-08-19T13:20:01.563426
2015-2016 wave of violence in Israeli-Palestinian conflict,5243,,2021-08-19T13:20:01.615656
2015 Gush Etzion Junction attack,12825,,2021-08-19T13:20:01.666374
2015 Gush Etzion Junction shooting,10617,,2021-08-19T13:20:01.714995
2015-16 wave of violence in Israeli-Palestinian conflict,36,,2021-08-19T13:20:01.760670
2015-2016 wave of violence in Israeli-Palestinian conflict,5243,,2021-08-19T13:20:01.814921
2015-2016 wave of violence in Israeli-Palestinian conflict,5243,,2021-08-19T13:20:01.866679
2016 Jerusalem bus bombing,29979,,2021-08-19T13:20:01.916657
2016 Jerusalem shooting,1285,,2021-08-19T13:20:01.966131
2016 Jerusalem shooting attack,15123,,2021-08-19T13:20:02.018243
2016 Tel Aviv stabbings,36204,,2021-08-19T13:20:02.065122
2017 Amman incident,21441,,2021-08-19T13:20:02.120511
2017 China-India border standoff,3358,,2021-08-19T13:20:02.181714
2017 Halamish stabbing attack,47856,,2021-08-19T13:20:02.231306
2017 Har Adar shooting,17155,,2021-08-19T13:20:02.285736
2017 Jerusalem Light Rail stabbing,35178,,2021-08-19T13:20:02.365080
2017 Jerusalem truck attack,44582,,2021-08-19T13:20:02.425275
2017 Temple Mount crisis,42725,,2021-08-19T13:20:02.489540
2017 Temple Mount shooting,46846,,2021-08-19T13:20:02.553065
2017 Umm al-Hiran attack,3128,,2021-08-19T13:20:02.607682
2017 Umm al-Hiran incident,4408,,2021-08-19T13:20:02.666681
2018 Gaza-Israel conflict,3931,,2021-08-19T13:20:02.725942
2018 Gaza border clashes,920,,2021-08-19T13:20:02.776626
2018 Gaza border protests,487215,,2021-08-19T13:20:02.857198
2018 Gaza border protests and Israeli shootings,1000,,2021-08-19T13:20:02.912910
2018 Gaza border protests and clashes,4602,,2021-08-19T13:20:02.983696
2018 Gaza-Israel conflict,3931,,2021-08-19T13:20:03.028777
2018 Land Day incidents,48414,,2021-08-19T13:20:03.087208
2018 Land Day massacre,1785,,2021-08-19T13:20:03.137414
2018 Land Day protests,8889,,2021-08-19T13:20:03.187633
2018 Novak Djokovic tennis season,125593,,2021-08-19T13:20:03.243244
2018-19 Gaza border protests,275,,2021-08-19T13:20:03.305791
2018-2019 Gaza border protests,247,,2021-08-19T13:20:03.355044
2019 Balakot airstrike,1264892,,2021-08-19T13:20:03.413877
2019 Beirut drone crash,20610,,2021-08-19T13:20:03.474217
2019 India-Pakistan border skirmishes,207,,2021-08-19T13:20:03.524035
2019 India-Pakistan standoff,20560,,2021-08-19T13:20:03.573072
2019 Israeli airstrikes in Iraq,31262,,2021-08-19T13:20:03.628663
2019 Jammu and Kashmir airstrikes,180023,,2021-08-19T13:20:03.674768
2019 Pulwama attack,2942721,,2021-08-19T13:20:03.725732
2019 Qousaya attack,5455,,2021-08-19T13:20:03.779143
2019 Tel Aviv rocket strike,37221,,2021-08-19T13:20:03.829721
2020 China-India skirmishes,34390,,2021-08-19T13:20:03.891121
2020 Palghar mob lynching,265179,,2021-08-19T13:20:03.944271
2020 Tablighi Jamaat COVID-19 hotspot in Delhi,30571,,2021-08-19T13:20:04.002621
2020 Tablighi Jamaat coronavirus hotspot in Delhi,232767,,2021-08-19T13:20:04.047978
2020 coronavirus pandemic in the Republic of Artsakh,17526,,2021-08-19T13:20:04.097097
2020-2021 China-India skirmishes,281,,2021-08-19T13:20:04.156267
2020-2021 Indian farmers' protest,2018,,2021-08-19T13:20:04.239675
2021 Gaza War,6074,,2021-08-19T13:20:04.288797
2021 Israeli Palestinian violence,1056,,2021-08-19T13:20:04.339186
2021 Israel-Palestine crisis,6509,,2021-08-19T13:20:04.396975
2021 Jerusalem clashes,95209,,2021-08-19T13:20:04.464461
2021 in the Israeli-Palestinian conflict,77,,2021-08-19T13:20:04.532885
A-League all-time records,133431,,2021-08-19T13:20:04.612551
A-League records and statistics,35456,,2021-08-19T13:20:04.664857
A2Z (Philippine TV channel),188224,,2021-08-19T13:20:04.707525
AMAD Project,46413,,2021-08-19T13:20:04.766079
AMCHA Initiative,24845,,2021-08-19T13:20:04.827619
AMIA bombing,420235,,2021-08-19T13:20:04.878061
A Clean Break: A New Strategy for Securing the Realm,246310,,2021-08-19T13:20:04.941477
Abbas al-Musawi,294646,,2021-08-19T13:20:05.053932
Abduction and killing of Nachshon Wachsman,10352,,2021-08-19T13:20:05.114119
Abdul Aziz Al Saud of Saudi Arabia,223,,2021-08-19T13:20:05.164982
Abdullah Azzam Brigades,157717,,2021-08-19T13:20:05.225767
Abdullah Barghouti,74702,,2021-08-19T13:20:05.282589
Abdullah of Saudi Arabia,3781643,,2021-08-19T13:20:05.344765
Abominable (2019 film),2195873,,2021-08-19T13:20:05.393147
Abraham Gancwajch,117871,,2021-08-19T13:20:05.441128
Abraham Silberschein,5481,,2021-08-19T13:20:05.497500
Abu Ali Mustapha Brigades,57660,,2021-08-19T13:20:05.551667
Abu Dis,128546,,2021-08-19T13:20:05.608764
Abu Nidal,521786,,2021-08-19T13:20:05.668045
Acharya,371230,,2021-08-19T13:20:05.724835
Achille Lauro hijacking,562536,,2021-08-19T13:20:05.778356
Act on the Institute of National Remembrance,34224,,2021-08-19T13:20:05.826734
Adam's Bridge,3046980,,2021-08-19T13:20:05.900794
Adam Czerniaków,192651,,2021-08-19T13:20:05.965508
Adidas,12082783,,2021-08-19T13:20:06.023620
Aditi Rao Hydari,8108517,,2021-08-19T13:20:06.096702
Administrative units of Pakistan,1131391,,2021-08-19T13:20:06.153316
Adnan al-Ghoul,34103,,2021-08-19T13:20:06.204310
Adolf Hitler,56231743,,2021-08-19T13:20:06.269898
Adolf Warski,22711,,2021-08-19T13:20:06.340566
"Adora, Har Hebron",18065,,2021-08-19T13:20:06.399015
"Adora, Har Hevron",1448,,2021-08-19T13:20:06.450851
"Adora, Mount Hebron",763,,2021-08-19T13:20:06.500598
Afghanistan,16526306,,2021-08-19T13:20:06.567813
Aftermath of the Holocaust,438508,,2021-08-19T13:20:06.626343
Afula bus suicide bombing,13274,,2021-08-19T13:20:06.680658
Agreement on Disengagement between Israel and Syria,75222,,2021-08-19T13:20:06.738844
Agreement on Movement and Access,33599,,2021-08-19T13:20:06.792173
Agriculture in the Palestinian territories,25863,,2021-08-19T13:20:06.846384
Agriculture in the State of Palestine,3639,,2021-08-19T13:20:06.896990
Ahed Tamimi,446412,,2021-08-19T13:20:06.948746
Ahir,663253,,2021-08-19T13:20:07.005145
Ahmad Musa Jibril,119310,,2021-08-19T13:20:07.089028
Ahmad Shukeiri,90483,,2021-08-19T13:20:07.146437
Ahmadiyya Caliphate,1071804,,2021-08-19T13:20:07.205957
Ahmed Jabari,124428,,2021-08-19T13:20:07.262111
Ahmed Jibril,129023,,2021-08-19T13:20:07.321091
Ahmed Yassin,568629,,2021-08-19T13:20:07.385233
Aida Camp,51763,,2021-08-19T13:20:07.433359
Ain al-Hilweh,96900,,2021-08-19T13:20:07.497088
Ain es Saheb airstrike,74249,,2021-08-19T13:20:07.549267
Air India,4667816,,2021-08-19T13:20:07.606276
Akali Phula Singh,137460,,2021-08-19T13:20:07.666300
Akbar,10650603,,2021-08-19T13:20:07.730281
Akhil Bharatiya Kshatriya Mahasabha,49964,,2021-08-19T13:20:07.786578
Akkawi,143024,,2021-08-19T13:20:07.862051
Aktion T4,1545885,,2021-08-19T13:20:07.913021
Al-'Abbasiyya,31016,,2021-08-19T13:20:07.965142
Al-Ahbash,195350,,2021-08-19T13:20:08.032015
Al-Am'ari,,,2021-08-19T13:20:08.303124
Al-Aqsa Intifada,376833,,2021-08-19T13:20:08.356334
Al-Aqsa Martyrs' Brigades,248072,,2021-08-19T13:20:08.408714
Al-Aqsa Mosque,4892615,,2021-08-19T13:20:08.476364
Al-Aqsa TV,75334,,2021-08-19T13:20:08.533828
Al-Arroub (camp),21286,,2021-08-19T13:20:08.590688
Al-Bassa,2627412,,2021-08-19T13:20:08.647438
Al-Bireh,118584,,2021-08-19T13:20:08.695283
Al-Birwa,45656,,2021-08-19T13:20:08.742648
Al-Damun,20576,,2021-08-19T13:20:08.797143
Al-Ghabisiyya,17993,,2021-08-19T13:20:08.849209
Al-Haq,36809,,2021-08-19T13:20:08.904188
Al-Kabri,23340,,2021-08-19T13:20:08.972667
"Al-Manshiyya, Acre",16569,,2021-08-19T13:20:09.028071
"Al-Manshiyya, Tulkarm",13680,,2021-08-19T13:20:09.089985
"Al-Mansura, Acre",17274,,2021-08-19T13:20:09.145571
"Al-Nabi Rubin, Acre",15393,,2021-08-19T13:20:09.206182
Al-Nahr,21816,,2021-08-19T13:20:09.258176
"Al-Qastal, Jerusalem",24647,,2021-08-19T13:20:09.313307
Al-Qibli Mosque,260,,2021-08-19T13:20:09.364637
Al-Quds Brigades,143216,,2021-08-19T13:20:09.420440
Al-Quds rocket,31861,,2021-08-19T13:20:09.477612
Al-Ruways,18684,,2021-08-19T13:20:09.526271
Al-Sabinah,24025,,2021-08-19T13:20:09.588520
Al-Shati Camp,30352,,2021-08-19T13:20:09.634987
Al-Shaykh Muwannis,33960,,2021-08-19T13:20:09.690763
Al-Sumayriyya,20096,,2021-08-19T13:20:09.759643
"Al-Tall, Acre",14394,,2021-08-19T13:20:09.806245
Al-Wehdat refugee camp,13508,,2021-08-19T13:20:09.879792
Al Bureij massacre,12536,,2021-08-19T13:20:09.937022
Al Wehda Street airstrike,,,2021-08-19T13:20:10.216422
Alamata,33011,,2021-08-19T13:20:10.265506
Alan Dershowitz,6577492,,2021-08-19T13:20:10.338026
Alas Chiricanas Flight 901,55146,,2021-08-19T13:20:10.388272
Albania,15014441,,2021-08-19T13:20:10.449256
Albanians of Romania,55707,,2021-08-19T13:20:10.503712
Alei Zahav,14873,,2021-08-19T13:20:10.564067
Alejandra Onieva,51176,,2021-08-19T13:20:10.610164
Aleksander Ładoś,12999,,2021-08-19T13:20:10.666031
Alfei Menashe,39605,,2021-08-19T13:20:10.719882
Alfred-Maurice de Zayas,150757,,2021-08-19T13:20:10.776437
Alfred Nossig,44310,,2021-08-19T13:20:10.835693
Ali Hassan Salameh,717129,,2021-08-19T13:20:10.889659
Ali Khamenei,6243596,,2021-08-19T13:20:10.952002
Ali Mansour,8638,,2021-08-19T13:20:11.003983
Alien,1424956,,2021-08-19T13:20:11.058231
Alina Cała,37581,,2021-08-19T13:20:11.139345
Alison Weir (activist),55771,,2021-08-19T13:20:11.208464
Aliyah,2337420,,2021-08-19T13:20:11.269133
All-Palestine Government,203721,,2021-08-19T13:20:11.342756
All-Palestine Protectorate,206831,,2021-08-19T13:20:11.404906
Allenby Street bus bombing,21293,,2021-08-19T13:20:11.463089
Allon Plan,114404,,2021-08-19T13:20:11.517750
Almog,28140,,2021-08-19T13:20:11.570017
"Almon, Mateh Binyamin",20673,,2021-08-19T13:20:11.623819
"Alon, Mateh Binyamin",15012,,2021-08-19T13:20:11.713490
Alon Shvut,56479,,2021-08-19T13:20:11.762302
Am'ari,23389,,2021-08-19T13:20:11.818891
Amaryllis woman's name,974,,2021-08-19T13:20:11.873982
Ameer Makhoul,15517,,2021-08-19T13:20:11.924705
Amendment to the Act on the Institute of National Remembrance,28729,,2021-08-19T13:20:11.972736
American Hockey League,2591013,,2021-08-19T13:20:12.037227
American Identity Movement,25457,,2021-08-19T13:20:12.099581
American International School in Gaza,9557,,2021-08-19T13:20:12.166051
American Israel Public Affairs Committee,776969,,2021-08-19T13:20:12.231100
American Journal of Cancer Research,13228,,2021-08-19T13:20:12.279865
American Journal of Translational Research,20857,,2021-08-19T13:20:12.337222
American Muslims for Palestine,23931,,2021-08-19T13:20:12.408135
Amman New Camp,17435,,2021-08-19T13:20:12.467771
Amon Göth,3934623,,2021-08-19T13:20:12.535930
"Amona, Mateh Binyamin",85213,,2021-08-19T13:20:12.588983
Amos Oz,696356,,2021-08-19T13:20:12.646264
Amy Schumer,16759159,,2021-08-19T13:20:12.733158
An-Najah National University,90554,,2021-08-19T13:20:12.792147
Anantnag,328021,,2021-08-19T13:20:12.863583
Anarchists Against the Wall,36180,,2021-08-19T13:20:12.919407
Andrea M. Ghez,354029,,2021-08-19T13:20:12.974222
Angelique Rockas,97005,,2021-08-19T13:20:13.023393
Anis Sayigh,7359,,2021-08-19T13:20:13.090558
Anita Sarkeesian,2106305,,2021-08-19T13:20:13.155123
Ann Louise Gittleman,52480,,2021-08-19T13:20:13.210141
Anna Baltzer,34165,,2021-08-19T13:20:13.257888
Annapolis Conference,89153,,2021-08-19T13:20:13.314536
Annexation of the Jordan Valley,96268,,2021-08-19T13:20:13.375464
Ans van Dijk,101876,,2021-08-19T13:20:13.433167
Anti-Arabism,318242,,2021-08-19T13:20:13.486344
Anti-Fascist Military Organisation,23841,,2021-08-19T13:20:13.539041
"Anti-Jewish violence in Poland, 1944-1946",13646,,2021-08-19T13:20:13.592270
Anti-Polish sentiment,645886,,2021-08-19T13:20:13.642837
Anti-Zionism,1611063,,2021-08-19T13:20:13.695149
Anti-abortion movements,397022,,2021-08-19T13:20:13.753599
Anti-tunnel barrier along Israel-Gaza Strip border,2377,,2021-08-19T13:20:13.801361
Antifa (United States),23196567,,2021-08-19T13:20:13.871762
Antisemitism in the Arab world,258176,,2021-08-19T13:20:13.930672
